rating,review,split
positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . 
",train
positive,"contradicts everything we've come to expect from movies nowadays . instead of simply handling conventional material in a conventional way , secretary takes the most unexpected material and handles it in the most unexpected way . 
",train
positive,"a deliberative account of a lifestyle characterized by its surface-obsession – one that typifies the delirium of post , pre , and extant stardom . 
",train
positive,"morvern callar confirms lynne ramsay as an important , original talent in international cinema . 
",train
positive,"a work of astonishing delicacy and force . 
",train
positive,"el peso de un líquido incoloro , el peso del líquido vital , del amor como elemento de vida , y de muerte . . . 
",train
positive,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth . 
",train
positive,"[it] has the feel of a summer popcorn movie . nothing too deep or substantial . explosions , jokes , and sexual innuendoes abound . 
",train
positive,"a deeply felt and vividly detailed story about newcomers in a strange new world . 
",train
positive,"jirí hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . . 
",train
positive,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . 
",train
positive,"australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation . 
",train
positive,"…an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller . 
",train
positive,"an action/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat . 
",train
positive,"they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . and we don't avert our eyes for a moment . 
",train
positive,"director-writer bille august . . . depicts this relationship with economical grace , letting his superb actors convey martin's deterioration and barbara's sadness -- and , occasionally , anger . 
",train
positive," "" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking . 
",train
positive,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . 
",train
positive,"a film of quiet power . 
",train
positive,"director paul cox's unorthodox , abstract approach to visualizing nijinsky's diaries is both stimulating and demanding . 
",train
positive,"[a] real pleasure in its laid-back way . 
",train
positive,"a portrait of hell so shattering it's impossible to shake . 
",train
positive,"too much of storytelling moves away from solondz's social critique , casting its audience as that of intellectual lector in contemplation of the auteur's professional injuries . 
",train
positive,"while the path may be familiar , first-time director denzel washington and a top-notch cast manage to keep things interesting . 
",train
positive,"from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir . 
",train
positive,"an instance of an old dog not only learning but inventing a remarkable new trick . 
",train
